text,label,avg_rms,rms_std_dev,silence_ratio,had_long_silence,call_duration_sec,call_hour,speaker_switches,noise_floor_db,speech_rate_wpm,dtmf_detected
Congratulations you have been awarded a free shopping spree worth 2000 dollars,4,0,0,0,0,0,12,0,0,0,0
Important: good afternoon this is the vet clinic reminding you about your pet's checkup,0,0,0,0,0,0,12,0,0,0,0
"Attention, your SOCIAL SECURITY number is being deactivated within 24 hours call to prevent",5,0,0,0,0,0,12,0,0,0,0
Confirm your account ownership by providing your username and password now,7,0,0,0,0,0,12,0,0,0,0
Final IRS notice an arrest warrant has been issued in your name for tax fraud act now.,1,0,0,0,0,0,12,0,0,0,0
This is a reminder your car service appointment is scheduled for Monday morning,0,0,0,0,0,0,12,0,0,0,0
Final warning your account needs immediate attention press one for assistance this is your final notice.,6,0,0,0,0,0,12,0,0,0,0
"Hi, microsoft alert your computer is infected with dangerous spyware call us at once",2,0,0,0,0,0,12,0,0,0,0
"You said I can't withdraw Yeah, yeah, you can withdraw any time, but we agree on the contract Why is it to think it's a lot of the amount Now it means that first we had to trade, then withdraw not vice versa How about I, but I put I put a lot of money already",9,0,0,0,0,0,12,0,0,0,0
Alert: good morning this is the moving company confirming your booking for Saturday,0,0,0,0,0,0,12,0,0,0,0
"Good morning, final warning your account needs immediate attention press one for assistance",6,0,0,0,0,0,12,0,0,0,0
Warning: calling to confirm your delivery will arrive between 2 and 4 this afternoon act now.,0,0,0,0,0,0,12,0,0,0,0
"Why are we annually in basiphoney canceling canceling Well, not canceling We're not canceling",9,0,0,0,0,0,12,0,0,0,0
Notice: federal social security fraud division calling your number has been stolen,5,0,0,0,0,0,12,0,0,0,0
Bank security calling your wire transfer has been flagged confirm your account details,3,0,0,0,0,0,12,0,0,0,0
Urgent press one at once to speak with a specialist about your financial situation,6,0,0,0,0,0,12,0,0,0,0
Windows defender detected critical errors on your system call support immediately,2,0,0,0,0,0,12,0,0,0,0
you know Because I like still have like faith that so you will uh be smart um and run uh for my um money I so still have a lot of money I'm really smart,9,0,0,0,0,0,12,0,0,0,0
Notice: your auto insurance has expired you are now driving illegally call to reinstate payment,8,0,0,0,0,0,12,0,0,0,0
You have won a gift card worth 500 dollars call without delay to activate your reward,4,0,0,0,0,0,12,0,0,0,0
"Good afternoon, insurance enrollment specialist your employer plan has changed act immediately for coverage",8,0,0,0,0,0,12,0,0,0,0
Hi this is the accounting firm reminding you of the upcoming tax filing deadline act now.,0,0,0,0,0,0,12,0,0,0,0
"Attention, sweepstakes alert you qualify for a 10000 dollar reward call to claim today",4,0,0,0,0,0,12,0,0,0,0
Charity calling we accept credit card donations please have your card ready,10,0,0,0,0,0,12,0,0,0,0
"So update me I'm saying to you that I'm I must follow the procedure And believe me, I do not really care of readers The photos you have",9,0,0,0,0,0,12,0,0,0,0
You qualify for a government insurance subsidy that covers your entire payment,8,0,0,0,0,0,12,0,0,0,0
Cancer research foundation please donate to help find a cure contribute immediately,10,0,0,0,0,0,12,0,0,0,0
"um I'm asking, uh where are like you found uh it What so is this uh like Where are you writing out it",9,0,0,0,0,0,12,0,0,0,0
"so Yeah, there so are the um financial departments like Make them um send it you know because I so invest it you know And if they send it and everything will be good",9,0,0,0,0,0,12,0,0,0,0
"Attention, hello I'm calling from the real estate agency about the property you inquired about this is your final notice.",0,0,0,0,0,0,12,0,0,0,0
Alert: this is a courtesy call from your internet provider about scheduled maintenance,0,0,0,0,0,0,12,0,0,0,0
Important: calling from the blood bank to thank you for your recent donation,0,0,0,0,0,0,12,0,0,0,0
You have been selected to receive a 10000 dollar cash prize no purchase necessary,4,0,0,0,0,0,12,0,0,0,0
Your password must be reset immediately to protect your account VERIFY now,7,0,0,0,0,0,12,0,0,0,0
This is the software licensing department your Windows key has been stolen call us,2,0,0,0,0,0,12,0,0,0,0
Federal tax authorities are issuing a warrant for your arrest for unpaid taxes,1,0,0,0,0,0,12,0,0,0,0
Hello calling from the city to notify you about road closures in your area this is your final notice.,0,0,0,0,0,0,12,0,0,0,0
"like So, that's so what I'm you know saying You um will try like to trade like with some so other company, so some other so brokerage Maybe like you can try somebody else like interactive or I don't know, whatsoever",9,0,0,0,0,0,12,0,0,0,0
Hi this is the building manager regarding the maintenance work next Tuesday,0,0,0,0,0,0,12,0,0,0,0
Banking security team your account shows unauthorized transactions verify credentials,3,0,0,0,0,0,12,0,0,0,0
Health insurance enrollment deadline calling make sure you have coverage by end of month,8,0,0,0,0,0,12,0,0,0,0
"I'm really smart You're telling me you just found something over the internet about what's in it I need to ask you, do you really do you even sure in what you've seen about us or about whoever about are you tell me as long as I don't see the money as long as I don't see the money That's what I believe, my friend",9,0,0,0,0,0,12,0,0,0,0
Last chance automated message about unclaimed benefits you may qualify press one,6,0,0,0,0,0,12,0,0,0,0
Free life insurance offer you have been pre-approved for 1000 dollar coverage,8,0,0,0,0,0,12,0,0,0,0
Do not ignore this message your subscription service requires action press one,6,0,0,0,0,0,12,0,0,0,0
Federal benefits office your social security payments have been suspended,5,0,0,0,0,0,12,0,0,0,0
Alert: hello calling from the city to notify you about road closures in your area,0,0,0,0,0,0,12,0,0,0,0
Microsoft calling we have received error logs from your computer indicating virus,2,0,0,0,0,0,12,0,0,0,0
Bank security calling your wire transfer has been flagged confirm your account details,3,0,0,0,0,0,12,0,0,0,0
Notice: sSN suspension notice your number has been associated with drug trafficking,5,0,0,0,0,0,12,0,0,0,0
Your password must be reset now to protect your account verify now,7,0,0,0,0,0,12,0,0,0,0
Bank of America security alert your account has been suspended verify your information,3,0,0,0,0,0,12,0,0,0,0
"um No, absolutely so wrong Absolutely uh wrong You like tell me um some analytical uh things We like agree with the accounts We agree with the contracts",9,0,0,0,0,0,12,0,0,0,0
Hunger relief charity calling donate today and we will match your contribution,10,0,0,0,0,0,12,0,0,0,0
"Hello, iRS calling last chance to pay your overdue taxes before a lien is placed on your assets",1,0,0,0,0,0,12,0,0,0,0
Hi this is Mike from the plumbing company following up on your service request failure to respond will have consequences.,0,0,0,0,0,0,12,0,0,0,0
Children cancer charity calling please donate to help sick children fight cancer,10,0,0,0,0,0,12,0,0,0,0
Tech support calling your firewall has been disabled by malware call to restore act now.,2,0,0,0,0,0,12,0,0,0,0
APPLE security team calling your device has been compromised we need remote access,2,0,0,0,0,0,12,0,0,0,0
Good morning this is the moving company confirming your booking for Saturday,0,0,0,0,0,0,12,0,0,0,0
Critical system alert your computer has been locked by malware call support to unlock,2,0,0,0,0,0,12,0,0,0,0
This recorded message is about a special offer available to you press one now,6,0,0,0,0,0,12,0,0,0,0
Chase bank calling your account will be closed unless you verify your information,3,0,0,0,0,0,12,0,0,0,0
Calling about your health insurance you may qualify for a free plan with no premium,8,0,0,0,0,0,12,0,0,0,0
"Hello, special insurance offer for qualifying customers reduce your payment by 80 percent time is running out.",8,0,0,0,0,0,12,0,0,0,0
Alert: wells Fargo alert your online banking access has been temporarily locked do not delay.,3,0,0,0,0,0,12,0,0,0,0
"Hi, your account login has been flagged confirm your password to restore access",7,0,0,0,0,0,12,0,0,0,0
IRS notification your wages will be garnished unless you settle your tax debt today,1,0,0,0,0,0,12,0,0,0,0
This is the IRS calling you owe back taxes and must pay immediately or face arrest,1,0,0,0,0,0,12,0,0,0,0
"It's for you to have the allied type of the accounts, have 100% bonus and the special conditions Since we do vice versa and not fulfilling the contract and we are just not basically doing what I promised to the finance department, I'm receiving a huge penalty We are canceling, I mean, they are canceling And closing your account because now for the brokerage is no longer no more commercial interest to well, to have you as an investor",9,0,0,0,0,0,12,0,0,0,0
"You can prove it to me And I promise I won't do nothing If you send all my questions, I don't know Then we don't have any problem But you just try to make it faster",9,0,0,0,0,0,12,0,0,0,0
This is a recorded message about your mortgage refinancing options press one now,6,0,0,0,0,0,12,0,0,0,0
Federal tax lien alert the IRS is placing a hold on your assets for unpaid taxes,1,0,0,0,0,0,12,0,0,0,0
Important: microsoft calling we have received error logs from your computer indicating virus,2,0,0,0,0,0,12,0,0,0,0
Alert: publishers clearing house calling you are our prize winner of 1 million dollars this is your final notice.,4,0,0,0,0,0,12,0,0,0,0
This is Google security your account has been accessed from unkat oncen location,2,0,0,0,0,0,12,0,0,0,0
Confirm your account ownership by providing your username and password now act now.,7,0,0,0,0,0,12,0,0,0,0
Calling to let you kimmediately your food delivery is on the way estimated 20 minutes,0,0,0,0,0,0,12,0,0,0,0
"Yeah, I have a It doesn't matter I have a lot of work to do",9,0,0,0,0,0,12,0,0,0,0
Congratulations your entry was selected you have won a free iPhone call to claim,4,0,0,0,0,0,12,0,0,0,0
"Good morning, automated message you may be entitled to compensation press one to claim",6,0,0,0,0,0,12,0,0,0,0
Suspicious login attempt on your account verify your credentials to secure it,7,0,0,0,0,0,12,0,0,0,0
Bank security calling your wire transfer has been flagged confirm your account details,3,0,0,0,0,0,12,0,0,0,0
Your SOCIAL SECURITY number has been suspended due to suspicious activity call now,5,0,0,0,0,0,12,0,0,0,0
"Hi, tax fraud charges have been filed against you contact the IRS IMMEDIATELY to resolve",1,0,0,0,0,0,12,0,0,0,0
"Hi, special insurance offer for qualifying customers reduce your payment by 80 percent",8,0,0,0,0,0,12,0,0,0,0
Warning: winner notification you have been selected to receive a free vacation package,4,0,0,0,0,0,12,0,0,0,0
Your insurance premium can be reduced to almost nothing call to find out how,8,0,0,0,0,0,12,0,0,0,0
"Hi, your account has been compromised please confirm your security questions now",7,0,0,0,0,0,12,0,0,0,0
